title,tags,cover,rating
"Shoujo, Akuma to Naru ni wa","Fantasy  Horror  Seinen  Demons The story of a demon and a girl trying to become a demon no matter what the cost. midranking 2018.0 Shoujo, Akuma to Naru ni wa",https://cdn.anime-planet.com/manga/primary/shoujo-akuma-to-naru-ni-wa-1-190x270.jpg?t=1625919069,3.8
Ping Pong Dash!,Comedy  Shounen  Sports  Delinquents  Ping Pong Haruku Tendo is the strongest Yankee  striking fear into all of Ibaraki Prefecture. He meets the beauty Sawa  and then discovers ping pong?! midranking 2004.0 Ping Pong Dash!,https://cdn.anime-planet.com/manga/primary/ping-pong-dash-1-190x300.jpg?t=1625919127,3.8
Trinity Seven: Seven Days,Action  Comedy  Ecchi  Fantasy  Harem  Romance  Shounen  Boarding School  Magic  Magic School This entry currently doesn't have a synopsis. Check back soon! midranking 2018.0 Trinity Seven  Seven Days,https://cdn.anime-planet.com/manga/primary/trinity-seven-seven-days-1-190x270.jpg?t=1625920871,3.8
Tantei ni Narutame no 893 no Houhou,"Comedy  Drama  Mystery  Seinen  Detectives Nakajima Mamoru  by coincidence  reunited with Mikuriya Jin  his senpai from his University days. He was invited by Mikuriya to work for his established shop ""Nandemo Ya“. Nakajima  feeling as if he was on cloud nine  didn‘t know that Mikuriya was hiding an unbelievable secret! Taking hold of this opportunity  Nakajima found himself involved in a rather complicated situation. midranking 2007.0 Tantei ni Narutame no 893 no Houhou",https://cdn.anime-planet.com/manga/primary/tantei-ni-narutame-no-893-no-houhou-1-190x270.jpg?t=1625923070,3.8
The Smoke of Love Sickness,"BL  One Shot  Yaoi Chainsmoker Kousuke ""Take"" Tachikawa has the reputation of being cool but so unsociable that no one would take him as a boyfriend. The type of person who charges a classmate for a favor. Even though sometimes he blows his smoke directly onto Kana  Kanami ""Kana"" Kinuta thinks that Take is kind and smart  nice enough to help with homework and reports. When will oblivious Kana realize that he is getting special treatment  and what will he do when the smoke clears  and he sees Take in front of him? midranking 2016.0 The Smoke of Love Sickness",https://cdn.anime-planet.com/manga/primary/the-smoke-of-love-sickness-1-190x269.jpg?t=1625929881,3.8
Digimon Adventure V-Tamer 01: Aratanaru Yuuki,Action  Adventure  Comedy  Fantasy  One Shot This entry currently doesn't have a synopsis. Check back soon! midranking 2020.0 Digimon Adventure V Tamer 01  Aratanaru Yuuki,https://cdn.anime-planet.com/manga/primary/digimon-adventure-v-tamer-01-aratanaru-yuuki-1-190x267.jpg?t=1625929960,3.8
Revenge of the Heiress in Distress,Drama  Manhua  Romance  Webtoons  Adult Couples  CEOs  Full Color  Mature Romance  Mature Themes  Based on a Novel “I’m your sister! You owe me this!” “My daughter  please promise me that you’ll never bear a grudge against your sister for any of her wrongdoings.” Xiao Keyan could no longer take it. After her sister continually tarnished her name  and her family’s morals became like shackles to her  she had finally had enough. “One day  I’m going to take my baby back and nobody will be able to stop me!” she declared. The time would come when the ice and the snow would melt  and the winter plums would bloom. That would be the day when she would turn the tables. Wait and see. midranking 2018.0 Revenge of the Heiress in Distress,https://cdn.anime-planet.com/manga/primary/revenge-of-the-heiress-in-distress-1-285x400.webp?t=1646973633,3.8
Choegang Geunyeo,Comedy  Manhwa  Romance  Webtoons  Full Color  School Life  Superpowers Sae mi is a cute girl with a small body  but she also hides a very big secret. She's the strongest girl on Earth!! Can she keep her identity a secret and confess to her crush  Yeong min! midranking 2016.0 Choegang Geunyeo,https://cdn.anime-planet.com/manga/primary/choegang-geunyeo-1-190x269.jpg?t=1625915292,3.8
A Bed of Sand,"Josei  Romance  Boss Employee Relationship  Harlequin  Middle Eastern  Sheikhs  Siblings  Based on a Novel It was a fake wedding devised to make her sister happy. Only Rita should have known about her plan. Even her boss  Sakir  whose name she used for the groom shouldn't have known.... So why is he standing in the aisle  clad in a caftan fit for a king? He then spoke to the pale faced Rita. ""You must come with me to my home country as my bride. For business."" midranking 2008.0 A Bed of Sand",https://cdn.anime-planet.com/manga/primary/a-bed-of-sand-1-190x270.jpg?t=1625911081,3.8
Amina of the Lamp,Fantasy  Manhwa  Mystery  Romance  Webtoons  Full Color  Genies  Based on a Web Novel Amina  one of the last wizards  loses her loved ones when her palace comes under attack. Trying to turn back time to save them  she gets stuck inside a lamp. 300 years later  Jakard  a military commander  wakes her up. He has three wishes before Amina returns to the lamp. What will he wish for? midranking 2019.0 Amina of the Lamp,https://cdn.anime-planet.com/manga/primary/amina-of-the-lamp-1-190x266.jpg?t=1625924324,3.8
Omega to Akuma no Sefure Jijou,BL  Yaoi  Adult Couples  Deal with the Devil  Demons  Hosts  Incubus  Interspecies Relationship  Non Human Protagonists  Omegaverse  Supernatural  Explicit Sex Yuuma  the unpopular host  summoned the incubus demon  Airucus  to grant his wishes. The contract's condition  however  was for Yuuma [to give birth to Ai's child.] Yuuma is forced into conceiving a child and accepts Ai's body fluids by receiving his semen. But despite the fact that he was unable to become pregnant  Yuuma's body was in excellent condition due to the special nutrients contained in Ai's semen. Yuuma became clingy after that and began to beg for Ai's semen himself—!?? Whether he gives birth to an incubus demon child or remains an unpopular host—  It's a difficult decision!!!. midranking 2019.0 Omega to Akuma no Sefure Jijou,https://cdn.anime-planet.com/manga/primary/omega-to-akuma-no-sefure-jijou-1-190x270.jpg?t=1625922747,3.8
Zippy Ziggy,Action  Comedy  Manhwa  Martial Arts  School Life Armed with above average looks and a  completely false  angel like personality  Shinghi Ghang has every girl in school head over heels  and all the guys looking to him for guidance. With the exception of having a screwed up cross dressing devil for a dad  Shinghi's life is absolute perfection until one day  Sung Hae   a complete martial artist freak who also likes to fib   transfers to his school. Fate has brought these two masters of lies together  and the two must battle it out to see who will be crowned the undefeated heavy weight champion of fakeness! midranking 2004.0 Zippy Ziggy,https://cdn.anime-planet.com/manga/primary/zippy-ziggy-1-190x276.jpg?t=1625908855,3.8
Tomie: Nottori,Drama  Horror  Supernatural Tomie is once again the target of a flirtatious man  but things change once this man takes over her body. midranking 2018.0 Tomie  Nottori,https://cdn.anime-planet.com/manga/primary/tomie-nottori-1-190x266.jpg?t=1625928858,3.8
Zenyasai Patroller,One Shot  Romance  Shoujo  School Life  Supernatural High school student and self proclaimed 'bundle of nerves' Mano Asako faints away at school  and wakes up in the middle of a ghostly culture festival. midranking 2012.0 Zenyasai Patroller,https://cdn.anime-planet.com/manga/primary/zenyasai-patroller-1-190x261.jpg?t=1625912748,3.8
Minidura,Comedy  Seinen  Chibi  Supernatural  Based on an Anime The characters of Durarara!! have been made small and are going on a rampage in Ikebukuro! Lots of things are happening today on these streets where reality and illusion mix together! midranking 2013.0 Minidura,https://cdn.anime-planet.com/manga/primary/minidura-1-190x269.jpg?t=1625913355,3.8
Manga Sutra,Comedy  Romance  Seinen  Slice of Life  Adult Couples  Arranged Marriage  Borderline H  Educational  Married Life  Mature Romance  Explicit Sex  Adapted to Anime Makoto  a 25 year old virgin  struggles to find girls  which is why his parents set up an omiai  match making  for him. Before he knows it  he's sitting at the same table as the beautiful 25 year old Yura  struggling to make conversation. At first  Makoto strongly suspects the omiai is a failure  but one week later  he receives a phone call from Yura asking him out on a real date! Three months pass  romance blossoms  and Makoto finally racks up the courage to propose to Yura. However  no sooner has she said yes  when another problem presents itself: after the wedding comes the honeymoon and intimacy... and for Makoto  a veteran virgin  nothing could be more fraught with obstacles than the female body! midranking 1997.0 Manga Sutra,https://cdn.anime-planet.com/manga/primary/manga-sutra-1-190x268.jpg?t=1625907598,3.8
Dragon Ball: Episode of Bardock,One Shot  Sci Fi  Shounen  Supernatural Dragon Ball: Episode of Bardock is a three chapter manga created by Ooishi Naho and based on the video game Dragon Ball Heroes. It features a spin off scenario taking place after the events of the TV special Dragon Ball Z: Bardock   The Father of Goku  in which Bardock survives after his confrontation against Frieza and turns into a Super Saiyan. midranking 2011.0 Dragon Ball  Episode of Bardock,https://cdn.anime-planet.com/manga/primary/dragon-ball-episode-of-bardock-1-190x266.jpg?t=1625910539,3.8
Gyutto Shite Chuu,Comedy  Romance  Shoujo  School Life Sixteen year old Mai Kojima isn't the smartest girl  but she's madly in love with her first boyfriend  Yuu Nakazoto. However  they aren't ever physical and never go on dates  for Yuu is studying hard to get into Tokyo University and become a lawyer. Though it often seems as if Yuu doesn't care for her  occasionally they are able to go on an outing together  and she even sometimes receives a kiss or hug. Will Mai and Yuu ever be able to be a real couple  or will his studies always get in the way? midranking 2008.0 Gyutto Shite Chuu,https://cdn.anime-planet.com/manga/primary/gyutto-shite-chuu-1-190x299.jpg?t=1625908074,3.8
The Killer,BL  Drama  Romance  Slice of Life  Yaoi  Adult Couples  Age Gap  Mature Romance  Explicit Sex When Yuuya receives unwanted attention from a customer at the bar where he works  one of the bar’s regulars  Haibara comes to his rescue. Yuuya falls in love with Haibara  but how will he be able to confess his feelings when Haibara sees Yuuya’s attitude towards him as nothing more than an act? midranking 2010.0 The Killer,https://cdn.anime-planet.com/manga/primary/the-killer-1-190x277.jpg?t=1625913171,3.8
Surf Junkie,BL  Comedy  Drama  Yaoi  Surfing Ritsuro is an expert in surfing and sex but a novice in love. As fate would have it  he meets another novice in both love and surfing. On the Shonan beach  these two novices actually fell in love... with each other... But will their love survive from all the confusion  hurt  and growing up? A legend of love among surfers! midranking 2007.0 Surf Junkie,https://cdn.anime-planet.com/manga/primary/surf-junkie-1-190x269.jpg?t=1625909099,3.8
Koisuru Finder no Hyouteki,BL  Romance  Yaoi  Photography Chaperon and photographer Takaba Akihito  Finder  has his hands full with Mizuno and Hiyama from KoiSuru when they go to Kyoto for their graduation trip. midranking 2009.0 Koisuru Finder no Hyouteki,https://cdn.anime-planet.com/manga/primary/koisuru-finder-no-hyouteki-1-190x278.jpg?t=1625913183,3.8
Chihou Kishi Hans no Junan,Action  Adventure  Comedy  Fantasy  Isekai  Magic  Overpowered Main Characters  Person in a Strange World  Superpowers  Based on a Light Novel Sick of the trickery in the royal court  former knight captain Hans now serves at a remote station in the countryside. But his peaceful and idyllic days end when some Japanese people with superhuman abilities suddenly show up. midranking 2015.0 Chihou Kishi Hans no Junan,https://cdn.anime-planet.com/manga/primary/chihou-kishi-hans-no-junan-1-190x271.jpg?t=1625913986,3.8
