title,tags,cover,rating
"Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de.","Drama  Romance  Shounen  Childhood Friends  Childhood Promise  Loneliness  Mature Romance  Melancholy  Mysterious Shop  Psychological  Supernatural  Based on a Light Novel A twenty year old with little hope for the future discovers a shop that buys lifespan  time  and health.  highestranking 2016.0 Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de.",https://cdn.anime-planet.com/manga/primary/jumyou-wo-kaitotte-moratta-ichinen-ni-tsuki-ichimanen-de-1-190x298.jpg?t=1625916081,4.6
Pulse,Drama  GL  Romance  Webtoons  Yuri  Adult Couples  Doctors  Full Color  Mature Romance  Medical  Opposites Attract  Thai Comics  Explicit Sex Mel  a renowned heart surgeon  lives a carefree life with sex being a tool for joy rather than a show of affection. Then she meets someone that turns her view of love and life upside down. This story is about two people that meet with minimal expectations but soon become enthralled in a relationship that changes everything about themselves. highestranking 2016.0 Pulse,https://cdn.anime-planet.com/manga/primary/pulse-1-190x267.jpg?t=1625916661,4.6
Land of the Lustrous,Action  Drama  Fantasy  Mystery  Sci Fi  Seinen  Hiatus  Non Human Protagonists  Psychological  Adapted to Anime In a world inhabited by crystalline lifeforms called The Lustrous  every unique gem must fight for their way of life against the threat of lunarians who would turn them into decorations. Phosphophyllite  the most fragile and brittle of gems  longs to join the battle. When Phos is instead assigned to complete a natural history of their world  it sounds like a dull and pointless task. But this new job brings Phos into contact with Cinnabar  a gem forced to live in isolation. Can Phos’s seemingly mundane assignment lead both Phos and Cinnabar to the fulfillment they desire? highestranking 2012.0 Land of the Lustrous,https://cdn.anime-planet.com/manga/primary/land-of-the-lustrous-1-190x271.jpg?t=1625913332,4.6
Kizumonogatari: Wound Tale (Light Novel),Light Novels  Mystery  Psychological  School Life  Supernatural  Vampires  Adapted to Anime High schooler Koyomi  encountering a dying vampire on his way home from purchasing age restricted magazines  offers his blood and must face the three vampire hunters who have stolen his mistress's limbs. highestranking 2008.0 Kizumonogatari  Wound Tale  Light Novel ,https://cdn.anime-planet.com/manga/primary/kizumonogatari-wound-tale-light-novel-1-190x259.jpg?t=1625918998,4.6
Tales of Demons and Gods (Novel),Action  Adventure  Comedy  Fantasy  Harem  Manhua  Web Novels  Age Transformation  Cultivation  Martial Arts  Second Chance  Time Travel  Weak to Strong  Xianxia  Adapted to Anime Nie Li  the strongest Demon Spiritist in his past life standing at the pinnacle of the martial world. However  he lost his life during the battle with Sage Emperor and the six deity ranked beast  his soul was then reborn back in time back to when he is still 13. Although he's the weakest in his class with the lowest talent at only Red soul realm  but with the aid of the vast knowledge which he accumulated from his previous life  he trained faster then anyone. Trying to protect the city which in the coming future was being assaulted by beast and ended up being destroyed as well as protecting his lover  friends and family who died by the beast assault. And to destroy the Sacred family whom abandon their duty and betrayed city in his past life. highestranking 2015.0 Tales of Demons and Gods  Novel ,https://cdn.anime-planet.com/manga/primary/tales-of-demons-and-gods-novel-1-190x267.jpg?t=1625914108,4.6
Bakemonogatari: Monster Tale (Light Novel),Comedy  Light Novels  Mystery  Romance  School Life  Supernatural  Tsundere  Vampires  Adapted to Anime Koyomi Araragi is an aloof boy who holds a strange  supernatural secret which inadvertently leads him to others with similar stories. Gods  spirits and afflictions can be pesky things  taking important memories or causing unusual tendencies – a fact that Koyomi and others are unfortunately aware of. Using the help of an eccentric homeless man  Koyomi is able to help new friends he meets along the way with their own paranormal conundrums… highestranking 2006.0 Bakemonogatari  Monster Tale  Light Novel ,https://cdn.anime-planet.com/manga/primary/bakemonogatari-monster-tale-light-novel-1-190x259.jpg?t=1625910504,4.6
ReLIFE,Comedy  Drama  Seinen  Slice of Life  Webtoons  Age Transformation  Full Color  NEET  Psychological  School Life  Adapted to Anime Arata Kaizaki  27  quit the job he landed after graduation in only three months. His life did not go well after that. Now his parents are threatening to stop sending money  and want him to come back to the country. He has no friend or girlfriend to share his troubles with...as he hits rock bottom a strange man named Ryo Yoake appears. Yoake invites Kaizaki to join a societal rehabilitation program for NEETs called ReLife. This program uses a mysterious drug to make him look younger  and sends him back to high school for a year... highestranking 2013.0 ReLIFE,https://cdn.anime-planet.com/manga/primary/relife-1-285x399.jpg?t=1632610044,4.6
your name. (Light Novel),Drama  Light Novels  Romance  Body Swapping  Gender Bender  Opposites Attract  Supernatural  Based on an Anime Mitsuha  a high school girl living in a rural town deep in the mountains  has a dream that she is a boy living an unfamiliar life in Tokyo. Taki  a high school boy living in Tokyo  dreams that he is a girl living in the mountains. As they realize they are changing places  their encounter sets the cogs of fate into motion. highestranking 2016.0 your name.  Light Novel ,https://cdn.anime-planet.com/manga/primary/your-name-light-novel-1-190x285.jpg?t=1625916165,4.6
A Man and His Cat,Slice of Life  Animal Protagonists  Cats  Death of a Loved One  Family Friendly  Non Human Protagonists  Pets Fukumaru is a big  unusual looking cat who has spent a long time sitting in the pet store waiting for a home. He's almost a year old  and the shop's customers only seem to want tiny kittens. Then one day a miracle happens   an older man comes along and takes him home! Thus begins the heartwarming everyday life of a cat who only wants to be loved and a lonely man who is delighted to give him the love and happiness he deserves. highestranking 2018.0 A Man and His Cat,https://cdn.anime-planet.com/manga/primary/a-man-and-his-cat-1-190x273.jpg?t=1625917235,4.6
Flawless: Specials,Comedy  Drama  Romance  Webtoons  Full Color  Indonesian Comics This entry currently doesn't have a synopsis. Check back soon! highestranking 2020.0 Flawless  Specials,https://cdn.anime-planet.com/manga/primary/flawless-specials-1-190x266.jpg?t=1625931243,4.6
Boy Meets Maria,BL  Drama  Shounen ai  Acting  Crossdressing  Mental Illness  Psychological  School Club  School Life  Mature Themes  Physical Abuse  Sexual Abuse Taiga dreams of becoming an actor  so the first thing he does upon entering high school is join the drama club. There  he meets the beautiful  enigmatic Maria and immediately falls in love with her. Not long after  Taiga is told that she is actually a boy–but is that all there is to Maria’s story? This beautifully illustrated one volume tale  the debut work of creator PEYO before their untimely passing in 2020  explores the layered nature of personal expression and the fluidity of the power of love. highestranking 2017.0 Boy Meets Maria,https://cdn.anime-planet.com/manga/primary/boy-meets-maria-1-285x406.jpg?t=1631495458,4.6
The Boxer,Action  Drama  Manhwa  Sports  Webtoons  Boxing  Full Color  Hand to Hand Combat You’ve got the raw talent. Or you’re the underdog. But do you have the heart? Do you have what it takes? Let’s see what you’re made of. The real fight starts now! highestranking 2019.0 The Boxer,https://cdn.anime-planet.com/manga/primary/the-boxer-1-190x266.jpg?t=1625926389,4.6
Kiss the Abyss,"BL  Fantasy  Manhua  Shounen ai  Webtoons  Full Color As a rookie game designer  Wang Zixin never imagined that he'd get sent to hell and back by the game's male protagonist. And the only way to escape this death cycle is by crossing into the game and raising Abyss  the game's male protagonist  healthily. Wang Zixin: ""Not only do I have to go through this survival game  but I have to raise a child while doing so??? This isn't even humanly possible..."" highestranking 2020.0 Kiss the Abyss",https://cdn.anime-planet.com/manga/primary/kiss-the-abyss-1-285x399.webp?t=1647717172,4.6
"Goodbye, Eri","4 koma  Drama  One Shot  Shounen  Slice of Life  Death of a Loved One  Mature Themes  1P Comic With his mother dying  Yuta attempts to capture her last days on his phone. After her death  Yuta heads to the roof of the hospital to commit suicide  but a meeting with a strange girl leads him on the path to making a movie. highestranking 2022.0 Goodbye, Eri",https://cdn.anime-planet.com/manga/primary/goodbye-eri-1-285x400.webp?t=1649604345,4.6
Like the Beast,BL  Comedy  Romance  Slice of Life  Yaoi  Adult Couples  Gangs  Mature Romance  Police  Social Gap  Star Crossed Lovers  Yakuza  Sexual Content Tomoharu Ueda is content being a police officer in his neighborhood. He likes helping people  and in return  people like him. One night  he gets visited by a yakuza who turned to be the victim of the underwear thief he caught the previous night. The yakuza is Aki Gotouda  the heir of the Gotouda group  who thanked him for catching the thief. To Tomoharu's surprise  Aki confesses that he has feelings for him. Thus starts a forbidden relationship between a police officer and a yakuza. highestranking 2008.0 Like the Beast,https://cdn.anime-planet.com/manga/primary/like-the-beast-1-190x271.jpg?t=1625909362,4.6
Therapy Game Restart,BL  Drama  Romance  Slice of Life  Yaoi Shizuma and Minato are officially a couple. But Shizuma—now a resident veterinarian—is so busy he barely has time to catch his breath  let alone go on a date. When he finally manages to find time for Minato  the universe intervenes once again  and he learns quickly that his feisty new beau is not to be ignored! highestranking 2019.0 Therapy Game Restart,https://cdn.anime-planet.com/manga/primary/therapy-game-restart-1.webp?t=1629657653,4.6
My Love Mix-Up!,Comedy  Romance  Shoujo  LGBT Themes  School Life Aoki has a crush on Hashimoto  the girl in the seat next to him in class. But he despairs when he borrows her eraser and sees she’s written the name of another boy—Ida—on it. To make matters more confusing  Ida sees Aoki holding that very eraser and thinks Aoki has a crush on him! highestranking 2019.0 My Love Mix Up!,https://cdn.anime-planet.com/manga/primary/my-love-mix-up-1-285x428.jpg?t=1634007208,4.6
The Reason Why Raeliana Ended up at the Duke's Mansion,Comedy  Fantasy  Manhwa  Mystery  Romance  Webtoons  Fake Romance  Full Color  Nobility  Person in a Strange World  Transported Into a Novel  Based on a Web Novel Poisoned to death by her own betrothed?! Eunha didn’t wake up in a novel’s story just to get killed off again as an unfortunate extra! To change her story she needs a cover… 6 months pretending to be the fake fiancée of the novel's male protagonist  Duke Noah Wynknight. But will this cold hearted  angel faced demon of a man really help her avoid another ill fated ending?! highestranking 2017.0 The Reason Why Raeliana Ended up at the Duke's Mansion,https://cdn.anime-planet.com/manga/primary/the-reason-why-raeliana-ended-up-at-the-dukes-mansion-1-285x414.jpg?t=1637360939,4.6
Maid-sama!,Comedy  Romance  Shoujo  Maids  Newly Co ed School  Romantic Comedy  School Life  Tsundere  Adapted to Anime President of the Student Council at the almost all boys Seika High School  the hard as nails Misaki Ayuzawa works every day to make life easier on the small population of co eds who have enrolled there. Though an unholy terror to all things male during school hours  in order to provide for her impoverished family  she secretly works after school at a maid cafe in Akihabara. However  when campus hottie Usui Takumi wanders into the restaurant during her shift  suddenly she finds her reputation in school at his mercy... highestranking 2006.0 Maid sama!,https://cdn.anime-planet.com/manga/primary/maid-sama-1-190x285.jpg?t=1625908227,4.6
The Breaker,Action  Comedy  Drama  Manhwa  Gangs  Hand to Hand Combat  Martial Arts  Weak to Strong  Bullying  Mature Themes  Physical Abuse  Violence Shi Woon is desperate. He's constantly bullied and getting beat up at school by a gang of thugs  and is on the verge of suicide. Sick of being weak and helpless  the boy turns to the only person he knows who can help: Chun Woo  a powerful martial artist and also his new teacher.  But Chun Woo won't take Shi Woon under his wing so easily  and little does the teenager know about how his would be mentor acquired his fighting talents... highestranking 2007.0 The Breaker,https://cdn.anime-planet.com/manga/primary/the-breaker-1-190x240.jpg?t=1625908703,4.6
See You in My 19th Life,Comedy  Drama  Manhwa  Romance  Webtoons  Full Color  Reincarnation Jieum Ban has an extraordinary ability: she can remember the memories of all her past lives. After her previous life is cut short by a tragic accident  she sets out to reconnect with the people of her past life in her current one. Will memories of her 18th life sabotage romance in her 19th? Or will love endure across different lives? highestranking 2020.0 See You in My 19th Life,https://cdn.anime-planet.com/manga/primary/see-you-in-my-19th-life-1-190x266.jpg?t=1625927146,4.6
Wolf Children: Ame & Yuki (Light Novel),Drama  Fantasy  Light Novels  Romance  Slice of Life  Animal Transformation  Childcare  Coming of Age  Countryside  Death of a Loved One  Family Life  Lifestyle Change  Werewolves  Based on an Anime When Hana falls in love with a young interloper she encounters in her college class  the last thing she expects to learn is that he is part wolf. Instead of rejecting her lover upon learning his secret  she accepts him with open arms. Soon  the couple is expecting their first child  and a cozy picture of family life unfolds. But after what seems like a mere moment of bliss to Hana  the father of her children is tragically taken from her. Life as a single mother is hard in any situation  but when your children walk a fine line between man and beast  the rules of parenting all but go out the window. With no one to turn to  how will Hana survive? highestranking 2012.0 Wolf Children  Ame & Yuki  Light Novel ,https://cdn.anime-planet.com/manga/primary/wolf-children-ame-and-yuki-light-novel-1-190x285.jpg?t=1625919613,4.6
Pluto,Action  Drama  Mystery  Sci Fi  Seinen  Androids  Detectives  Non Human Protagonists  Psychological  Robots  Adapted to Anime The world is stunned when one of the seven greatest robots on earth  the universally beloved Mont Blanc  is found murdered with his head desecrated with makeshift horns. To confound the situation  the renowned robot rights activist Bernard Lanke is also killed and mutilated in a similar manner. Eager to solve these puzzles  Europol German Division employs the help of detective Gesicht  an advanced robot who has cracked some of the most difficult cases known to man. But no sooner has Gesicht received his orders when the robot North No. 2 meets his end along with the creator of the international robot laws  Junichiro Tasaki. While society struggles to come to terms with these incredible events  one thing becomes clear to Gesicht: someone is targeting all of the world’s most powerful robots and it is only a matter of time before they get to him… highestranking 2004.0 Pluto,https://cdn.anime-planet.com/manga/primary/pluto-1-190x274.jpg?t=1625908427,4.6
Villains Are Destined to Die (Novel),"Adventure  Comedy  Drama  Fantasy  Manhwa  Reverse Harem  Romance  Web Novels  Isekai  Nobility  Otome Game  Person in a Strange World  Reincarnation  Villainess Penelope Eckart reincarnated as the adopted daughter of Duke Eckart and the villainess of a reverse harem dating sim. The problem is  she entered the game at its hardest difficulty  and no matter what she does  death awaits her at every ending! Before the ""real daughter"" of Duke Eckart appears  she must choose one of the male leads and reach a happy ending in order to survive. But the two brothers always pick a fight with her over every little thing  as well as a crazy crown prince  whose routes all lead to death. There's even a magician who's enamoured with the female lead  and a loyal slave knight! But somehow  the favourability meters of the male leads increase the more she crosses the line with them! highestranking 2019.0 Villains Are Destined to Die  Novel ",https://cdn.anime-planet.com/manga/primary/villains-are-destined-to-die-novel-1-190x266.jpg?t=1625926235,4.6
Flawless - Part 2,Comedy  Drama  Romance  Webtoons  Full Color  Indonesian Comics Second season of Flawless. highestranking 2017.0 Flawless   Part 2,https://cdn.anime-planet.com/manga/primary/flawless-part-2-1-190x266.jpg?t=1625922260,4.6
Violet Evergarden (Light Novel),Adventure  Drama  Light Novels  Slice of Life  Psychological  Adapted to Anime As a child  Violet was used by the military as a weapon because of her combat prowess. Her one friend and protector was Major Gilbert  who named the girl  taught her how to speak and write  and cared for her. But after being seriously injured in the war  losing both arms in the process  Violet is brought to the Evergarden household to recuperate. There  she trains to become an Auto Memories Doll: a person who writes letters for others  deciphering their true feelings and expressing it on paper. As Violet travels the world  she helps her clients find love and comfort through the letters she writes; but more importantly  she slowly begins to understand emotions  so that she can finally cope with what she’s done  and what she’s lost.  highestranking 2015.0 Violet Evergarden  Light Novel ,https://cdn.anime-planet.com/manga/primary/violet-evergarden-light-novel-1-190x268.jpg?t=1625914878,4.6
My Hero Academia,Action  Comedy  Fantasy  Sci Fi  Shounen  School Life  Superheroes  Superpowers  Weak to Strong  Emotional Abuse  Explicit Violence  Mature Themes  Physical Abuse  Adapted to Anime  Domestic Abuse Middle school student Izuku Midoriya wants to be a hero more than anything  but he hasn’t got an ounce of power in him. With no chance of ever getting into the prestigious U.A. High School for budding heroes  his life is looking more and more like a dead end. Then an encounter with All Might  the greatest hero of them all  gives him a chance to change his destiny… highestranking 2014.0 My Hero Academia,https://cdn.anime-planet.com/manga/primary/my-hero-academia-1-285x428.jpg?t=1634714208,4.6
No Longer Human (Novel),"Drama  Novels  Psychological Portraying himself as a failure  the protagonist of Osamu Dazai's No Longer Human narrates a seemingly normal life even while he feels himself incapable of understanding human beings. Oba Yozo's attempts to reconcile himself to the world around him begin in early childhood  continue through high school  where he becomes a ""clown"" to mask his alienation  and eventually lead to a failed suicide attempt as an adult. Without sentimentality  he records the casual cruelties of life and its fleeting moments of human connection and tenderness. highestranking 1948.0 No Longer Human  Novel ",https://cdn.anime-planet.com/manga/primary/no-longer-human-novel-1-190x266.jpg?t=1625917562,4.6
Mob Psycho 100,Action  Comedy  Exorcists  Overpowered Main Characters  Psychic Powers  Psychological  School Life  Superpowers  Adapted to Anime Do you or someone you know need an exorcist who works cheap? Reigen's your guy! What's his secret to busting ghosts while keeping prices low? Well  first  hes a fraud  and second  he pays the guy who's got the real psychic power  his student assistant Shigeo  less than minimum wage. Shigeo is an awkward but kind boy whose urge to help others and get along with them is bound up with the mental safety locks he's placed on his own emotions. Reigen knows he needs to exploit Shigeo to stay in business  yet for better or worse he's also his mentor and counselor. And he also knows whenever the normally repressed kid's emotions reach level 100  it may unleash more psychic energy than either of them can handle! highestranking 2012.0 Mob Psycho 100,https://cdn.anime-planet.com/manga/primary/mob-psycho-100-1-190x268.jpg?t=1625912924,4.6
Her Tale of Shim Chong,Drama  Fantasy  GL  Manhwa  Romance  Webtoons  Yuri  Full Color  Historical  Social Gap Two very different women find themselves making the same wish   to leave this world behind. One is Shim Chong  a young beggar living off the kindness of others to support herself and her blind father. The other is the bride to be of old Chancellor Jang  sold off to him for the sake of her family. When Shim Chong rescues this new bride from the river  their relationship triggers both love and hidden intentions. But will these two women be able to find their way forth in a world that favors men?  highestranking 2017.0 Her Tale of Shim Chong,https://cdn.anime-planet.com/manga/primary/her-tale-of-shim-chong-1-190x276.jpg?t=1625917151,4.6
Flawless - Part 3,Comedy  Drama  Romance  Webtoons  Full Color  Indonesian Comics Third season of Flawless. highestranking 2018.0 Flawless   Part 3,https://cdn.anime-planet.com/manga/primary/flawless-part-3-1-190x266.jpg?t=1625922260,4.6
Ouran High School Host Club,Comedy  Reverse Harem  Romance  Shoujo  Crossdressing  Debt  Hosts  School Club  School Life  Social Gap  Adapted to Anime Ouran High School is a prestigious private academy where money and status count for everything. Haruhi Fujioka is a scholarship student at the elite school  and is appalled by the lazy attitude of the rich and powerful students towards their studies. The Host Club is a clear example of this: a group of six attractive and wealthy boys spend their time entertaining the female pupils for a profit. When Haruhi accidentally breaks a ¥8 000 000 vase belonging to the club  they force her to work off her debt as one of the club's members; and to do so  she must masquerade as a boy! Can Haruhi keep her gender a secret from the club's exclusive clients? highestranking 2002.0 Ouran High School Host Club,https://cdn.anime-planet.com/manga/primary/ouran-high-school-host-club-1-190x285.jpg?t=1625907605,4.6
Flawless - Part 4,Comedy  Drama  Romance  Webtoons  Full Color  Indonesian Comics Fourth season of Flawless. highestranking 2019.0 Flawless   Part 4,https://cdn.anime-planet.com/manga/primary/flawless-part-4-1-190x274.jpg?t=1625923955,4.6
Lord of the Mysteries (Novel),Action  Adventure  Fantasy  Horror  Manhua  Mystery  Web Novels  Isekai  Person in a Strange World  Steampunk Waking up to be faced with a string of mysteries  Zhou Mingrui finds himself reincarnated as Klein Moretti in an alternate Victorian era world where he sees a world filled with machinery  cannons  dreadnoughts  airships  difference machines  as well as Potions  Divination  Hexes  Tarot Cards  Sealed Artifacts… The Light continues to shine but mystery has never gone far. Follow Klein as he finds himself entangled with the Churches of the world—both orthodox and unorthodox—while he slowly develops newfound powers thanks to the Beyonder potions.  highestranking 2018.0 Lord of the Mysteries  Novel ,https://cdn.anime-planet.com/manga/primary/lord-of-the-mysteries-novel-1-190x266.jpg?t=1625926039,4.6
Into the Depths,Drama  Manhwa  Slice of Life  Webtoons  Disability  Full Color  Psychological  School Life  Mature Themes  Physical Abuse  Domestic Abuse The true meaning of friendship is explored in this story about Shihyeon  who was born deaf  and Youngwoo  who acquires a disability later in life. highestranking 2014.0 Into the Depths,https://cdn.anime-planet.com/manga/primary/into-the-depths-1-190x266.jpg?t=1625916252,4.6
"So I'm a Spider, So What? (Light Novel)","Action  Comedy  Drama  Fantasy  Light Novels  Dungeon  Isekai  Non Human Protagonists  Person in a Strange World  Reincarnation  RPG  Weak to Strong  Adapted to Anime  Based on a Web Novel I used to be a normal high school girl but in the blink of an eye  I woke up in a place I've never seen before and and I was reborn as a spider?! How could something that's nothing more than a tiny spider  that's me  possibly survive in literally the worst dungeon ever? Are there no rules? There should be some rules! Who the hell is responsible for this? SHOW YOUR FACE! highestranking 2015.0 So I'm a Spider, So What?  Light Novel ",https://cdn.anime-planet.com/manga/primary/so-im-a-spider-so-what-light-novel-1-190x285.jpg?t=1625914411,4.6
The Breaker: New Waves,Action  Drama  Manhwa  Webtoons  Gangs  Hand to Hand Combat  Martial Arts In the aftermath of the desperate battle between Goomoonryong and the Martial Arts Alliance    Shioon is no longer a murim in  but more assailants continue to pursue him. Through his encounter with Goomoonryong  the bullied boy has grown in to a respectable man. However  Shioon must now learn to survive in this chilly world of Murim without his master... highestranking 2010.0 The Breaker  New Waves,https://cdn.anime-planet.com/manga/primary/the-breaker-new-waves-1-190x272.jpg?t=1625909308,4.6
Path to You,BL  Drama  Romance  Shounen ai  Webtoons  Full Color  Indonesian Comics  Mature Romance When almost college dropout Jensen attempts to drink away his problems  unemployed Nathaniel suddenly pukes on him and ruins his night. As an apology  Nathaniel offers to help Jensen with his studies. Despite Jensen's difficulties in getting along with people  the two become friends and something deeper begins to grow between them... highestranking 2019.0 Path to You,https://cdn.anime-planet.com/manga/primary/path-to-you-1-190x285.jpg?t=1625920514,4.6
Mushishi,Fantasy  Mystery  Seinen  Episodic  Iyashikei  Supernatural  Adapted to Anime Mushi are another form of life which live parallel to our own natural world. The source of many myths and superstitions  they exist according to their own natural laws  and can be both beneficial and dangerous depending on circumstances.  Ginko  a traveling mushishi  investigates and helps out wherever the mushi have become a problem. Yet Ginko himself is marked by the creatures he researches  and he carries the weight of his past with him. highestranking 1999.0 Mushishi,https://cdn.anime-planet.com/manga/primary/mushishi-1-190x285.jpg?t=1625907498,4.6
Hajime no Ippo,Action  Comedy  Drama  Shounen  Sports  Boxing  Hand to Hand Combat  Tournaments  Nudity  Adapted to Anime Ippo Makunouchi is an average and overly shy high school teenager. His mother runs a fish boat shop and he constantly has to help her with it  and thus has no friends. Constantly bullied because of this  Ippo wonders what it would be like to be strong. A chance encounter with Takamura Mamoru  an up and coming boxer in the Japanese ranks  leads to Ippo's revelation that he has an incredible punch. Takamura sees potential in Ippo  and brings him into Kamogawa Gym. Thus begins Ippo's journey to discover just what it's like to be a winner. With a fighting spirit  can Ippo eventually become a professional boxer? highestranking 1989.0 Hajime no Ippo,https://cdn.anime-planet.com/manga/primary/hajime-no-ippo-1-285x438.jpg?t=1633451706,4.6
Ascendance of a Bookworm (Light Novel),Drama  Fantasy  Light Novels  Slice of Life  Isekai  Library  Magic  Modern Knowledge  Person in a Strange World  Reincarnation  Adapted to Anime  Based on a Web Novel A certain college girl who's loved books ever since she was a little girl dies in an accident and is reborn in another world she knows nothing about. She is now Myne  the sickly five year old daughter of a poor soldier. To make things worse  the world she's been reborn in has a very low literacy rate and books mostly don't exist. She'd have to pay an enormous amount of money to buy one. Myne resolves herself: If there aren't any books  she'll just have to make them! Her goal is to become a librarian.  highestranking 2015.0 Ascendance of a Bookworm  Light Novel ,https://cdn.anime-planet.com/manga/primary/ascendance-of-a-bookworm-light-novel-1-190x268.jpg?t=1625915170,4.6
Once More,Manhua  Romance  Webtoons  Full Color  School Life Two persons who missed their chance to be together in high school because of some misunderstandings return to teach at their old school after graduating from university. After seven years  however  the male lead doesn't realize that the female teacher standing before his eyes is the girl from back then! The two faced male maths teacher and the stern female gym teacher meet again. Even though some things may stay the same  the people themselves have changed. Can the feelings that died back then return once more? The secrets from their senior year of high school are slowly revealed... highestranking 2019.0 Once More,https://cdn.anime-planet.com/manga/primary/once-more-1-190x253.jpg?t=1625923557,4.6
The Saga of Tanya the Evil (Light Novel),Action  Drama  Fantasy  Light Novels  Gender Bender  Guns  Isekai  Magic  Military  Person in a Strange World  Reincarnation  War  Adapted to Anime High above the blood  and mud soaked trenches  a young girl pits herself against army mages in high stakes aerial duels with bullets  spells  and bayonets. Her name is Tanya Degurechaff and she is the Devil of the Rhine  one of the greatest soldiers the Empire has ever seen! But inside her mind lives a ruthless  calculating ex salaryman who enjoyed a peaceful life in Japan until he woke up in a war torn world. Reborn as a destitute orphaned girl with nothing to her name but memories of a previous life  Tanya will do whatever it takes to survive  even if she can find it only behind the barrel of a gun! highestranking 2013.0 The Saga of Tanya the Evil  Light Novel ,https://cdn.anime-planet.com/manga/primary/the-saga-of-tanya-the-evil-light-novel-1-190x285.jpg?t=1625914437,4.6
The Case Study of Vanitas,Action  Adventure  Drama  Fantasy  Shounen  19th Century  Europe  France  Historical  Human Experimentation  Non Human Protagonists  Steampunk  Supernatural  Vampires  Explicit Violence  Adapted to Anime Rumors revolving around The Book of Vanitas  a clockwork grimoire of dubious reputation  draw Noé  a young vampire in search of a friend's salvation  to Paris. What awaits him in the City of Flowers  however  is not long hours treading the pavement or rifling through dusty bookshops in search of the tome. Instead  his quarry comes to him...in the arms of a man claiming to be a vampire doctor! Thrust into a conflict that threatens the peace between humans and vampires  will Noé cast in his lot with the curious and slightly unbalanced Vanitas and his quest to save vampirekind? highestranking 2015.0 The Case Study of Vanitas,https://cdn.anime-planet.com/manga/primary/the-case-study-of-vanitas-1-190x285.jpg?t=1625914322,4.6
King's Maker: Triple Crown - Part 2,BL  Fantasy  Manhwa  Romance  Shounen ai  Webtoons  Full Color  Mature Romance  Medieval  Opposites Attract  Political  Royalty Second season of King's Maker: Triple Crown. highestranking 2020.0 King's Maker  Triple Crown   Part 2,https://cdn.anime-planet.com/manga/primary/kings-maker-triple-crown-part-2-1-285x400.jpg?t=1635223304,4.6
The King’s Avatar (Novel),Action  Adventure  Comedy  Fantasy  Manhua  Web Novels  MMORPG  RPG  Tournaments  Adapted to Anime In the online game Glory  Ye Xiu is regarded as a textbook and a top tier pro player. However  due to a myriad reasons  he is kicked from the team. After leaving the professional scene  he finds work in an Internet Cafe as a manager. When Glory launches its tenth server  he who possesses ten years of gaming experience once again throws himself into the game. Bringing with him the memories of his past and an incomplete  self made weapon  his return along the road to the summit begins!After fighting and scheming  who snatched away my glory? Under the tossing of the wind and rain  my dreams shall still appear as though they had never been shattered. In all its splendor  the path shall never be lost. Before the gazes of millions  this is where I return! highestranking 2011.0 The King’s Avatar  Novel ,https://cdn.anime-planet.com/manga/primary/the-kings-avatar-novel-1-190x266.jpg?t=1625916422,4.6
The Rebirth of the Malicious Empress of Military Lineage (Novel),Action  Drama  Manhua  Romance  Web Novels  Age Transformation  Ancient China  Martial Arts  Nobility  Political  Revenge  Second Chance  Time Travel  Mature Themes  Physical Abuse  Sexual Abuse Shen Miao  the Di daughter of a military family  was pure  quiet  gentle  and gracious. Because of her foolish love for Prince Ding  she forced her way into becoming his wife. After six years of assisting her husband  she finally became the mother of the world: The Empress. She had stayed with him during the fight for dominion over the empire and during the efforts to expand its territory. She even went so far as to put herself in danger and be taken hostage by a neighboring empire. In spite of this  when she returned to the Imperial Palace five years later  she no longer had a place in the Imperial Harem. That beautiful woman he kept in his embrace gave her a bright  stunning smile and told her  “Older Sister  the country has settled down. It is time for you to step back as well.... highestranking 2015.0 The Rebirth of the Malicious Empress of Military Lineage  Novel ,https://cdn.anime-planet.com/manga/primary/the-rebirth-of-the-malicious-empress-of-military-lineage-novel-1-190x266.jpg?t=1625922039,4.6
Yuki no Yousei,BL  Romance  Shounen ai  Adult Couples  Countryside  Mature Romance  Photography Haruki is a farmer in Hokkaido and one day he chanced upon Narumi  a handsome animal photographer from Tokyo who was there for a photoshoot. After Narumi mentioned that because of some mistake he now had no place to stay  Haruki then offered for him to stay at his house. Haruki  having had a pure and clean upbringing in the countryside  has his guard up on MAX thanks to Narumi's unhesitating attempts at closing the gap between them. Unbeknownst to Haruki  Narumi actually finds Haruki's animal like instincts unbearably cute! highestranking 2021.0 Yuki no Yousei,https://cdn.anime-planet.com/manga/primary/yuki-no-yousei-1-285x399.webp?t=1646888790,4.6
Tales of Demons and Gods,Action  Comedy  Fantasy  Manhua  Age Transformation  Cultivation  Demons  Full Color  Martial Arts  Second Chance  Time Travel  Weak to Strong  Xianxia  Based on a Web Novel A warp in space time occured because of the Space Time Demon Spirit Book  and Nie Li  who should have died in an ambush by God rank Demon Beasts  awoke to find himself sitting in a classroom. He had returned to his 13 year oid self. Everything had been reset. How will he protect his true love now? highestranking 2015.0 Tales of Demons and Gods,https://cdn.anime-planet.com/manga/primary/tales-of-demons-and-gods-1-285x399.webp?t=1643088483,4.6
